name,score,freq
Javed Ahmadi,7.0,1.0
Nawroz Mangal,4.0,1.0
Afsar Zazai,6.0,1.0
Nasir Jamal,17.0,1.0
Samiullah Shinwari,7.0,1.0
Shafiqullah,30.0,1.0
Mohammad Nabi,16.0,1.0
Najibullah Zadran,12.0,1.0
Hamid Hassan,0.0,1.0
AD Hales,37.0,1.0
IR Bell,52.0,1.0
JWA Taylor,8.0,1.0
Dawlat Zadran,0.0,0.0
Shapoor Zadran,0.0,0.0
JE Root,0.0,0.0
EJG Morgan,0.0,0.0
JC Buttler,0.0,0.0
RS Bopara,0.0,0.0
CJ Jordan,0.0,0.0
JC Tredwell,0.0,0.0
SCJ Broad,0.0,0.0
JM Anderson,0.0,0.0
