name,score,freq
Hazratullah Zazai,0,0
Noor Ali Zadran,0,0
Rahmat Shah,0,0
Hashmatullah Shahidi,0,0
Asghar Afghan,0,0
Mohammad Nabi,0,0
Ikram Alikhil,0,0
Gulbadin Naib,0,0
Rashid Khan,0,0
Hamid Hassan,0,0
Aftab Alam,0,0
HM Amla,0,0
Q de Kock,0,0
AL Phehlukwayo,0,0
AK Markram,0,0
F du Plessis,0,0
HE van der Dussen,0,0
DA Miller,0,0
CH Morris,0,0
K Rabada,0,0
Imran Tahir,0,0
BE Hendricks,0,0
